src,dst
3774,317
5746,3943
3135,2102
2457,4795
2700,2391
3528,5940
3928,1018
2228,627
4875,4358
4647,5089
5839,1570
1621,3699
2871,5621
5797,3521
4632,1597
1553,266
5474,347
1913,4405
4592,2712
4979,1128
3078,3061
3456,710
1796,4441
783,4214
650,3263
3466,2062
4926,1989
956,55
1098,4184
2316,3452
1543,5997
3083,989
5579,3824
3275,3585
3266,3041
2421,1324
5458,4368
4678,3750
824,2703
1671,5197
957,5414
3791,2337
1651,5882
276,3915
3465,3012
3015,2573
1888,1537
3822,4134
4337,3494
1101,544
3494,242
1881,3447
1184,5347
3591,935
2584,4651
566,6
4567,2513
4098,5622
4790,1159
51,4417
308,1942
5522,4999
211,2111
3562,5761
2412,5978
681,5962
4110,1135
4648,2820
5210,14
3573,4242
1352,3421
3461,4885
4518,4940
3346,4522
5938,4219
2402,4453
4041,1793
4747,4502
828,576
1721,2396
3752,1012
3627,2812
2600,2420
4152,3230
431,921
2826,273
5360,250
5499,3049
141,2459
2512,2426
1384,3411
1524,2427
5640,3734
856,2854
255,379
848,5262
2416,5779
182,3164
540,1129
2457,2981
5858,3447
2749,3855
5949,4204
2505,3618
183,5232
4262,2453
3053,4024
5632,4054
4133,5876
1693,2757
3405,5917
1467,568
1803,2105
22,2598
3482,4884
5439,5339
4828,5379
445,3211
1788,1665
3119,5299
1968,140
4042,689
1909,4064
1119,1918
4800,3934
5901,2688
1332,2480
3293,728
1446,626
5834,2240
2510,348
449,1217
4529,883
4402,3840
3519,5903
4347,4734
4004,4873
260,3084
4916,2280
5804,1071
1931,508
2263,3423
2192,1703
5765,4529
5307,4859
2458,5610
45,5889
2263,5682
4957,1196
3320,560
3738,1659
2563,4110
2828,5647
4284,865
680,4552
1728,5167
2739,3324
5199,1202
1989,3353
3604,2598
628,1904
5055,5699
1349,2146
151,2620
2587,650
5790,4328
208,1169
2060,1371
5655,1911
1577,2404
1460,1141
3134,4894
2014,267
4988,4129
4203,2271
4266,3375
611,3937
100,3041
668,5718
5220,3676
5388,4942
5424,5148
4430,337
2615,2574
3299,688
5444,3619
1102,5179
1434,3278
3627,1146
3521,4537
4100,3373
2894,4602
1464,3125
5138,4801
2631,3363
5891,279
5038,3873
4334,2785
5445,2746
650,4073
832,1926
603,4621
1206,2815
695,4454
1328,187
815,5143
1885,2604
3716,5381
70,5931
2177,1665
3212,109
84,2171
1500,4689
1746,3560
4259,4046
1545,2525
2224,4824
3368,5009
2099,5861
928,4613
1925,4888
1866,915
5933,1198
5891,5736
409,1187
4547,4514
166,1330
1579,1947
3186,3464
1907,5439
491,3376
3040,3452
4663,3890
3545,5414
3188,1251
5845,2363
191,2277
2414,4699
5064,11
4335,4971
287,594
1273,3893
1241,1835
3015,2977
1756,2860
4136,5439
3721,4667
4612,5741
5534,2703
5797,4668
3977,4567
1325,5018
3977,2712
5626,1423
5741,2596
3212,5900
5891,1343
2289,46
3427,676
621,454
5469,464
3243,2116
2296,3
5865,1218
1054,2897
4718,2071
5671,2074
3668,2225
1562,4840
2891,4107
496,4796
960,2432
2276,2535
1290,3546
4340,932
5432,2364
5580,4393
503,3866
3833,5903
3848,1393
3712,1388
3879,281
969,2964
4298,1678
2490,3045
3417,4039
3865,4292
2412,795
1232,2637
4818,2626
4986,3366
4672,4466
2520,1806
1418,4655
2748,1400
3595,2800
841,2276
2839,447
1503,2455
5887,2802
4323,5339
2233,3102
2486,3292
354,2637
1376,4969
1316,2311
2328,517
2216,3238
1417,5016
3529,3850
3294,2668
4424,1515
1306,876
430,5494
3171,5256
4830,5199
3886,998
4200,1382
4712,1086
1300,4977
2252,1943
4805,2977
22,5717
3148,2975
5331,1459
222,1722
534,1914
811,474
5723,5292
4992,4559
250,1672
3656,5385
4259,5383
5801,5116
3873,1856
507,2486
5689,345
3138,79
1995,5644
3393,4176
5638,724
4577,4421
4240,5020
1985,742
3675,4973
5730,556
4628,618
3962,2364
1711,945
1953,3619
1702,5728
5733,931
4392,4718
4575,1591
311,905
3512,5576
1902,2980
1559,2494
5389,1953
1535,4084
2550,3251
1849,5256
2514,2156
5040,1031
2759,3691
3559,4242
5893,778
3137,418
5757,5003
5945,857
4437,5629
1417,424
634,805
3985,952
996,3151
2889,190
4932,3186
516,3965
2224,4085
3977,10
3455,2799
2442,3269
1644,3777
1628,3980
4811,1042
5228,3807
4306,5030
96,5880
3766,3892
552,797
2682,478
5849,4558
2282,5492
3137,4636
1632,4097
3170,5780
4298,3765
80,3497
5981,4333
1527,5005
2475,5199
2936,4110
2411,4230
4334,18
2467,499
3473,4866
759,2302
5631,4505
289,15
2908,333
4906,2933
4443,853
2543,2456
1419,3268
2616,5168
5915,2175
681,2003
2691,3783
148,5692
2876,2904
4543,5366
2779,3657
3889,1731
2607,2967
4334,1540
103,4363
2691,258
3197,289
4509,2830
2815,4831
5099,4431
5426,4260
445,4866
2058,3190
3935,2237
4926,1313
1094,976
3581,5172
3554,4750
2042,5665
4415,4486
4262,206
5179,1800
1547,5491
3676,1462
1046,4
4320,779
4786,755
1560,1701
500,3147
3304,5595
5340,2389
531,3003
1820,1828
6,3636
1835,795
4259,1856
1036,4206
3613,333
5150,5668
5293,5489
5553,1842
3150,5937
1517,5088
2436,196
1054,28
828,4470
1024,5798
3241,5857
5624,1235
2860,792
4464,5938
1906,283
4628,3205
233,5511
3865,5405
1322,1440
4262,2393
5833,2302
3004,5640
2957,614
4775,3254
5030,4966
2511,5435
1339,3974
2156,1588
928,1609
3040,1226
5945,2888
5848,4640
184,4286
4068,452
5384,5666
2981,3132
5054,467
2929,390
4179,4294
607,3896
2134,5773
1241,3869
956,753
317,3257
2634,3822
5896,4444
5000,3442
1325,2125
5868,3646
4273,2133
5859,1549
291,479
816,2979
425,44
2312,282
4190,3670
650,2427
5825,4972
5466,539
3148,3495
785,5308
938,1951
215,1812
2856,5806
3270,3469
4780,3980
1173,4887
2400,2456
227,1591
5692,3064
2923,3416
2991,824
4520,741
5433,3911
212,1456
1325,3123
4938,38
1162,656
3381,4754
1599,517
838,2814
3841,1382
575,1270
350,2963
4924,4263
819,1925
5279,4244
1232,854
1405,3154
3037,1317
5855,2745
2992,5817
4884,3030
2000,4530
2870,29
3949,2964
3926,4501
4422,4664
1800,1891
178,2819
1161,4051
5415,3483
1776,4098
2157,3052
2729,5596
3026,4866
3706,3098
3833,4337
1630,2815
5640,5184
3924,2749
2495,3369
3153,4907
1245,1518
1711,5410
4025,4609
3794,2525
2408,1836
2903,4177
3514,1552
3836,4931
5028,5589
1422,5626
443,1796
1597,2869
491,1774
77,3385
123,3685
2568,3474
1550,269
5590,5178
5746,2713
3188,1394
4962,4841
4559,4106
1206,2624
2557,5329
2349,4109
4816,2209
1399,1566
2221,2893
3231,1948
2934,3891
1006,4261
5237,3315
3674,3927
3072,4710
1107,3798
2908,2096
2304,3537
5259,5313
4167,2802
1500,3731
2121,794
2559,892
1746,2648
1315,214
2045,794
1253,3533
4603,5470
3934,3775
5417,232
3243,5476
5563,4172
5870,4107
2326,3791
4962,2137
512,898
4431,2480
3696,2489
759,3850
4455,5106
3833,1922
3970,5770
2592,64
1913,2253
5150,449
1271,5621
2807,48
2060,5910
4717,3541
1470,849
1173,4559
4981,2952
1206,2253
98,2594
4520,2904
5371,3303
5198,2130
4084,4747
627,2010
5377,2910
619,125
2939,1605
2932,1331
1442,3463
5693,4849
4277,1585
4074,2006
1586,2904
1077,3950
5360,5648
2564,5478
5961,755
3962,3575
2644,4377
2976,2283
2055,424
1792,5318
2129,1761
4673,406
2104,3670
4540,4350
1440,3208
1592,4690
3509,4685
1109,1923
4772,935
1010,5153
715,1518
5972,5858
4683,2976
3729,4344
71,3436
789,4013
2132,3874
4185,3419
3503,5577
1353,3217
501,3675
696,3388
671,3114
919,3130
4045,3182
1353,3393
4071,5331
1618,3173
787,3831
4019,3753
2564,1796
5926,3072
2702,1842
671,919
2252,2074
3684,512
1983,107
5293,1055
3042,571
4020,260
702,2922
3279,3151
2910,718
256,2453
4631,4617
5795,3511
1292,2540
440,2380
4446,2160
3138,4519
2068,1403
16,1421
2226,652
4771,5480
4995,5556
1497,2854
329,5612
3882,5762
5268,1311
5839,254
4167,698
2146,974
1914,5502
4490,899
1660,997
548,3481
3314,5405
2762,388
2866,1297
387,2192
4337,4567
1820,5485
2994,236
2768,2726
1283,5584
109,1151
2917,3575
3911,5616
5997,3263
124,2208
5416,1582
5674,5842
1962,5630
126,170
3676,107
1547,2794
5184,4336
5245,452
4337,4069
5989,1292
4222,5181
1776,4660
5903,4663
5811,4784
1847,5279
5619,5040
124,1036
4631,3938
5289,496
3008,574
4212,5639
4828,72
2620,911
98,1613
2968,2889
1175,1524
51,1660
3403,5259
4864,2568
2536,5866
407,5549
3245,2842
296,5
1826,5589
4977,997
5638,3278
3399,1004
1032,2111
3008,868
3367,5460
4204,1602
207,4577
2417,2623
4656,1909
769,517
746,315
2568,2461
907,2341
4969,4991
4422,3490
1271,2655
641,3860
1754,3380
173,388
347,51
3324,2448
881,1671
1050,973
2094,2140
429,863
5202,4207
3550,3597
1047,5821
2748,3094
2204,5063
1608,4027
5658,5395
2042,1703
5498,1387
1521,2737
2263,5933
4444,4488
3561,2625
1919,936
2135,3394
4751,708
2923,4637
1367,2862
3985,4157
3542,713
3217,4546
5927,2755
1173,77
352,2418
2135,1137
5862,2538
163,2997
3887,4318
2626,3752
3431,3056
2432,658
5795,2531
4298,1422
609,1200
1892,2244
4528,5519
2098,930
1729,664
1161,3044
566,4300
3591,1567
3920,3319
3630,2220
5098,2466
1931,65
2315,5012
2042,1560
844,2203
3404,2979
5801,5920
5549,808
4366,5590
2737,3001
4812,5210
3318,3777
818,4739
1638,2809
1668,4505
4066,1762
5474,4770
1369,470
4279,4301
1669,912
4143,2183
2150,4061
225,5350
1969,4755
3347,424
5580,410
5399,3897
5279,4082
605,2852
5672,2900
1805,1845
3857,69
2762,515
5035,3928
3072,1330
4843,4189
2146,4854
3387,3604
3008,2121
2815,5295
4334,921
1622,2745
2685,2793
4899,3455
68,4828
2123,4413
3367,3587
1010,608
3972,3990
2584,2477
2976,307
5312,4450
5835,727
4718,1837
1134,1592
419,1222
4770,3073
3547,1578
392,1324
1304,1450
3676,1529
1262,5825
2740,4617
4744,4290
1590,4972
5869,1644
3014,490
4103,871
5834,3559
2742,372
828,5596
3164,2011
188,328
1463,1600
491,1043
3476,3225
1593,3589
3515,4026
5609,317
2543,1656
4337,3871
2182,2647
4499,3933
5909,3947
4675,191
681,5032
4813,1073
1335,1060
993,1502
5927,1159
3961,4672
4907,5610
3889,5982
3902,5795
1605,88
1806,1295
3015,1080
5094,4966
2984,2178
313,4188
643,61
603,5929
1652,3434
4053,3276
1183,1655
1549,5344
1822,1609
1833,5060
4819,4845
4365,921
825,4531
1577,3746
3654,2593
4751,4242
2422,4558
4666,4185
5149,2671
5457,3399
2485,5550
2228,5242
117,3154
358,3094
1875,1142
3862,5457
4751,4458
4969,1735
650,5197
569,2426
5275,4970
4200,3119
22,781
5190,3472
616,5405
3528,3492
4631,5782
407,2137
4501,532
2976,1210
4119,2448
24,3580
5244,2013
1737,1467
3783,1407
506,1806
330,3713
5272,2035
259,4435
2414,600
2035,1183
973,5428
1042,4553
1668,1205
1049,268
4822,1146
357,3820
5893,4651
4681,538
2929,3179
1888,4121
668,5978
5331,1640
2659,3166
4581,4852
4515,1650
3663,5653
5749,1384
1553,4941
885,4756
1434,3139
4077,4014
1094,671
2132,4645
326,5707
668,4166
2426,3111
5644,4687
5952,3860
5723,160
1720,5865
5852,5571
5951,4619
1740,312
2489,2417
2425,5590
1889,5257
5808,4426
3900,5616
1470,4983
1257,1341
5012,4194
2723,114
1115,1230
4136,2237
414,1836
3330,3379
4418,617
552,3349
2828,5432
1018,5606
4200,5701
2407,1915
5611,4298
5482,3552
3875,239
4375,5044
1668,4072
3692,1530
3808,5540
5573,4541
4570,3020
2947,5995
166,4241
3717,488
4500,5303
5650,4782
1790,542
3219,5760
675,1235
2983,3312
260,810
4430,3125
4053,1609
4100,4229
2584,1990
4236,1552
1721,3340
1173,4475
2635,1403
4711,513
5060,1802
2997,5696
5441,5927
1772,5452
806,1120
4522,5109
3269,3256
3799,4114
5445,1742
228,707
5109,4688
2111,5746
4022,1322
5438,4855
805,3418
5119,2780
4750,1685
4145,820
5217,5131
3267,5969
559,2455
2333,989
5272,5716
3368,4499
5611,1793
317,640
5883,1077
1635,3302
3605,4335
638,237
5713,4904
501,2274
1697,1612
315,534
1719,2143
5997,4523
2911,3003
2150,1744
2111,1695
3936,4278
1788,1604
5653,114
4069,4918
856,3226
93,133
2824,3989
3211,1934
5488,3977
5606,1716
3083,5272
3999,4779
2832,2245
1353,3468
3324,4399
2790,4458
759,5347
1178,3470
3129,381
2739,354
1692,1277
5202,4417
5978,5127
3638,2257
2328,5920
824,3361
1320,3756
684,4987
5438,2490
5050,2727
5307,2691
4373,3452
4544,2522
5504,3585
5609,36
1849,1754
2457,3301
5546,1060
2848,4518
5219,4711
1799,1409
94,4886
3499,749
921,1143
2264,5904
3546,4533
1005,5211
4389,1365
4236,2540
461,2910
5318,3062
634,732
191,3849
2002,864
3764,1789
3320,4976
3484,3181
2129,5823
2413,559
3437,195
986,4150
3928,1754
4728,4203
2226,4864
1253,1918
1331,883
4906,5743
885,5153
4809,5891
48,4098
5580,5432
5422,1555
835,380
2786,3394
4384,184
5866,5529
2160,2468
5301,2154
2815,1496
4873,5952
5032,2032
3094,2032
3636,3110
4197,1151
5275,3359
3701,5382
2641,2523
4231,4743
1443,547
3034,2107
4026,4766
4337,4370
2994,4585
4714,2205
4175,5471
4101,4067
4962,3967
4979,5342
2368,1069
1405,1588
5068,4070
1469,692
5786,2319
3921,2694
5166,5299
500,5183
3358,1537
146,5110
2129,4677
5737,2561
789,3358
634,4944
401,2772
2042,466
2873,3008
5749,319
4343,5538
461,952
3426,4780
3055,550
2836,2523
259,1316
3082,760
4710,1162
5967,4752
3529,3869
1293,4076
5268,5783
633,1948
5834,5433
2159,3024
3909,324
1727,676
425,2696
3246,1003
5797,2442
3859,2058
835,1134
3546,5484
2319,5322
2103,4938
4399,1931
106,2727
1059,3358
777,3944
4887,713
1157,3980
606,3945
3729,86
4812,3857
3362,4707
5665,2088
3809,2799
146,2458
1621,5301
5855,1162
840,4705
5685,3307
317,3223
2049,1023
2450,4557
3683,5339
878,4361
6,2611
2099,5072
4284,4329
1443,5643
1337,5178
2856,2118
3558,1680
2494,4915
4916,5611
2005,4906
3167,4186
4852,1696
4683,2529
3807,2592
5869,286
3140,844
4439,232
811,1690
3833,4043
5266,3697
1873,4583
2308,728
2628,1939
3711,2608
1159,990
354,2170
4891,3805
2897,5457
3499,1830
5025,3934
4865,3458
2607,351
404,2325
3517,3983
2779,1605
3468,880
523,2705
2169,1901
3181,4326
5653,1636
3865,5083
4249,5693
789,2884
3622,2935
1434,534
3907,5743
4875,3069
1584,4148
4343,792
902,421
1468,4934
4666,4915
5781,2150
605,2337
2233,5280
3889,2219
5870,116
3748,3260
2673,61
3345,5830
969,4262
3032,5946
4288,4923
4781,4393
4657,1336
3990,319
5628,2232
1995,2465
2399,5757
5577,3105
1225,5354
4986,1744
483,392
5667,4043
93,5587
3113,5830
5781,980
332,4327
1668,4815
5221,2716
3522,3427
1050,2835
233,2817
5335,3746
5424,2335
2822,5759
2666,2493
5599,600
2445,2968
4318,712
2376,3700
713,2524
668,2873
2874,969
3340,3740
843,4562
3908,3520
1621,1621
0,4752
5522,4589
3887,4486
5956,3833
3521,2593
566,3756
1345,211
3290,1025
4680,1435
3517,76
5336,3399
2144,4702
47,1069
5885,3537
1437,1608
3481,500
1227,2716
5279,4637
4422,2963
3402,26
4223,2549
4828,1769
2539,1466
4274,4469
3757,4332
552,582
3594,3400
3146,1180
695,5607
2910,1699
4142,767
2480,5224
1852,5073
3757,1769
4226,2935
4964,5154
463,3975
2453,3568
4694,5440
3529,4717
1861,1130
5554,3979
1066,3231
4828,867
2774,1633
1771,2571
825,2406
3270,5088
3991,1487
552,1751
4018,2888
1619,4507
5573,4347
2746,4961
4694,4429
4544,2007
1605,5044
4475,3422
1873,5753
3037,1243
5680,1949
4967,5685
5178,1326
4111,2649
4675,378
5252,4654
3595,5160
3166,5372
2553,5530
853,4347
3507,431
4290,5518
5579,1799
5372,755
566,2961
1098,584
2947,4804
2745,5882
4264,3174
1238,4339
1010,497
5059,4934
2878,1642
5754,4741
564,2685
1119,5342
4534,3369
1257,4349
1918,3997
4031,1901
5786,676
1676,5132
3674,1715
1784,1733
2866,3826
12,4645
276,1542
5405,5554
5375,77
1032,1482
1143,1573
2376,5836
4067,5764
2368,4865
4528,1740
1187,4306
3702,499
3114,4870
5385,4349
2696,5723
2632,2286
3481,2009
760,1896
2876,3790
2702,2325
4546,3432
3161,4784
5960,1116
4200,5247
5830,1061
4067,2855
3025,374
2439,3504
4701,1206
2800,5160
1967,4991
3101,1867
5773,4186
3622,3303
5269,4543
5581,5841
2962,5881
208,4418
4366,4087
4986,1850
77,5091
4056,2931
5385,771
1002,1368
4924,5393
135,2688
2863,5701
1867,4483
1096,3684
5134,2624
759,3393
133,4850
4579,3668
5540,2096
1387,5877
4581,1105
236,1539
1155,4206
2888,1101
720,3972
1776,3809
5885,2691
1572,2436
5482,426
5190,2496
2060,3268
1961,1106
1399,2114
3680,5830
1289,4306
5333,423
3053,788
4446,4236
2319,2666
3266,2559
1935,5333
961,5951
5965,3392
3269,397
4108,911
327,4367
5388,2417
4962,4132
3449,2590
1291,3446
1455,1155
5354,2714
4547,4752
184,44
1242,5233
5021,2660
3171,1699
2409,3631
1757,2002
459,330
621,2563
5352,4264
1692,3259
5682,3364
4321,4306
1646,1525
1715,3174
2111,2355
3924,4418
4648,2791
4042,5041
5769,5952
2023,2165
228,5819
4334,4320
0,989
1419,5426
848,2285
2825,3680
2636,5525
4832,1087
4074,1534
1187,2793
1849,5337
1453,2490
1146,799
2828,863
3991,1176
4420,792
2663,102
2129,2716
3985,4704
1358,4565
467,3300
3529,2315
3221,3461
1350,4652
3160,5054
531,990
2390,858
5482,3032
2087,4925
5354,5771
1469,5494
4397,4616
4373,3315
2838,5499
952,2941
5670,961
4400,1304
2885,4004
5815,2882
1400,5244
4375,2027
1966,1921
4872,3463
2790,4020
537,5237
5866,5086
2694,2617
3458,5494
2468,1621
512,2908
71,306
358,4109
3824,2653
173,223
5774,4984
5366,1400
2963,1977
4780,2804
937,1150
5891,3567
3528,44
943,2315
1781,4325
3194,1283
112,4452
4775,83
5485,912
4143,1407
1607,2282
816,2098
4575,1784
4120,4913
1400,2936
2723,4167
5811,5201
5375,4917
2619,1440
2873,3096
454,4488
878,1581
3424,5686
2370,2950
3034,4684
3876,2875
5383,5638
5849,1538
2390,4366
2834,1891
2042,1414
566,5466
5199,1331
1849,1880
3502,372
3820,1147
5825,75
3061,3328
3108,4211
5763,1210
3225,4268
2162,1352
2860,2552
3670,5498
5826,30
4334,5202
1580,3444
2816,3305
1669,1056
3482,4141
2795,580
5432,4362
5901,999
552,521
4423,5792
4130,4612
4751,4951
4540,4423
1610,3191
4550,4815
4582,2279
3272,2576
1018,873
2596,4933
2415,5517
4474,3604
4220,1530
690,4263
2922,4145
954,2906
1507,5775
2598,2218
4399,989
160,1039
5355,5738
1440,2843
252,5537
1130,3624
2901,2503
4512,5132
90,3172
446,2261
4512,2133
3280,105
2800,4759
820,751
5990,4120
5818,2736
464,3035
2713,2196
2403,2620
557,3919
7,4682
609,4807
390,3117
1290,3997
5453,5513
5625,5860
3480,3857
3166,970
3293,2972
5388,1569
3393,331
5786,2908
61,4591
4542,672
5737,1694
1572,2670
5508,2351
666,1845
4306,2172
3646,1101
2468,1962
1596,5248
1062,5406
5253,3927
691,2212
4711,2158
5225,3292
5636,5479
5981,2675
2503,4651
669,123
1169,2567
4672,524
1275,4846
4021,554
1720,128
4018,986
4086,5941
5384,1534
3247,3325
4170,1439
4906,109
2056,3864
523,343
118,2647
1426,3097
512,5434
1706,5582
3996,3553
3279,3096
2678,2796
4457,3760
4584,2391
4481,5866
875,794
3102,5438
1234,5077
731,943
2075,961
2516,1685
5132,1077
5621,5242
1339,1575
2531,644
2690,5747
4535,1605
2096,83
3994,680
1849,1175
2417,5873
4595,3379
3290,2915
638,1612
824,324
5108,4776
3320,3239
606,5070
2441,1387
4440,1214
937,2637
5288,4507
1437,14
4547,5467
2215,873
4673,3037
2904,3648
379,5317
2203,2243
4512,2403
246,3321
94,1737
3225,3585
832,2535
268,1764
2646,4970
5195,849
4951,1495
2671,143
878,3363
780,2797
2337,2226
741,1053
825,5731
5820,2776
3710,1305
2280,3267
361,5334
3186,800
2829,2562
655,2335
1856,868
2573,2515
5741,2344
2576,2758
1545,4993
4481,4472
169,904
1320,3767
2222,3692
76,5040
5371,5717
1276,5527
3976,2465
324,4742
2195,5641
2097,1619
6,4518
1971,4185
170,5045
4693,2091
5563,1850
1931,5935
3482,4400
4873,303
671,2366
4351,2861
1964,5894
3962,5193
3053,4328
5293,2279
3791,4080
1101,3409
2787,449
5175,3600
5266,2697
5658,194
62,2276
2828,4523
5723,2756
1526,489
2729,1183
2934,3359
3637,4823
563,386
2569,2310
1325,412
1951,2704
2853,4312
332,1120
2380,4459
2872,5378
1751,3477
1324,2730
1660,4641
3012,1147
4351,5663
2398,4093
5972,2515
4422,5838
298,150
1087,4056
5927,542
3927,788
844,3457
2967,1234
720,5769
3482,2145
468,2117
2192,1256
5037,2791
779,4881
2961,638
1365,1747
3886,2920
4190,1997
4628,2008
5536,1835
4928,3052
2984,4703
4805,5778
91,3285
2862,3317
949,5985
3412,4723
4099,1752
3221,3670
2866,646
126,2288
121,3583
3009,5940
5723,590
1632,4770
5339,435
5891,5594
3337,2526
1526,4383
2274,2687
2756,245
4181,3889
4114,2590
1792,4955
5537,958
5982,4940
1835,2620
1097,2828
4851,4164
2772,1514
4520,4377
3149,4804
1364,1630
2502,5954
5914,2137
428,1645
4772,1245
1049,5746
828,1452
4113,5268
1089,4153
722,4652
4726,4026
507,1147
5035,1367
1929,1489
5769,3410
4550,3396
313,4963
1176,2674
2619,3158
4688,3645
1810,3168
3467,3643
4589,5976
4939,2830
5515,1861
5606,155
4942,2970
5063,1354
4834,4914
5790,806
3400,2688
3150,5308
4268,1304
552,4430
432,1650
4480,499
1790,1724
5445,2345
5373,4032
5160,2325
4771,2998
2282,3266
5495,2093
5065,4455
3585,389
104,4766
4711,5050
4312,1653
206,4507
5231,3785
277,2075
604,327
4059,3742
1948,1181
3706,1597
529,2557
559,1364
2457,4554
4329,4162
1580,1734
2382,1610
3168,1548
4373,4778
5334,1646
5300,883
3039,4588
3132,1348
1399,1904
4784,2254
330,1845
5204,1763
2645,1691
1048,278
5156,2694
919,1744
2884,686
1586,768
2062,3451
902,5502
4621,4789
236,899
3015,3344
1867,4723
5553,1650
3414,5226
2917,2077
2265,254
4952,2361
5917,2611
4229,4013
1740,4738
5448,2657
5135,4063
2134,718
2372,660
2713,4715
4693,3887
1387,907
4799,3322
1107,5602
5756,758
296,5009
1816,3136
1054,4287
2917,1615
212,883
1442,3008
5322,4261
3668,4628
3928,5004
238,3666
2670,4148
3774,3461
3271,3625
5371,4645
116,5254
4763,3216
451,2324
4465,97
1149,5037
5424,936
4265,3294
169,2179
5827,85
5275,1318
3167,619
2942,4268
2528,4835
3887,3820
1608,3825
2821,4600
3235,4375
5837,5433
2227,2200
2923,5302
94,3837
1011,202
1687,3699
5279,5272
2309,5485
3009,2454
1635,4104
3977,5766
4558,4200
2855,936
1685,3971
3962,4219
3483,1889
2917,547
1440,4202
643,517
783,714
2389,3086
2611,5382
4102,2642
3022,4315
1487,921
4373,2136
3316,833
178,5560
706,3084
4512,4903
2350,892
5736,551
1731,5182
3962,4205
3827,5316
3030,3053
5943,3998
4656,1159
3300,4345
4455,2316
3347,5934
1664,5615
3154,1355
511,4624
1006,630
3647,4090
2412,5824
4288,4953
4693,3773
3979,1661
454,5729
2412,2981
2562,1181
5693,5245
90,4605
1629,2505
5570,3218
5657,5368
4157,5719
1120,2472
3041,4237
554,2587
5224,5411
4907,1685
2325,2717
4038,1993
2525,2538
2366,1847
2986,611
3564,5763
4318,2478
3482,1699
4499,1778
590,1081
4655,855
829,5601
4176,4199
191,4651
5194,3131
612,1435
4758,5499
4517,5431
3562,1631
2762,252
1954,3130
825,1221
4810,3547
5826,4674
4656,4223
5693,1341
4092,402
2773,2637
5655,474
741,3159
1555,5104
317,4110
1741,2198
387,693
5945,2992
3114,2362
3388,1382
3708,5415
3494,2040
5978,483
1776,4232
885,5043
317,4551
1575,70
3103,1304
2198,4465
3553,420
1302,4622
5452,1139
5868,5283
2545,5550
699,534
2581,5190
1541,5488
2571,5566
5170,3390
215,1722
1657,192
3558,2900
2328,1489
3587,2644
1692,2475
1917,328
3232,1369
2917,1462
2938,873
2282,4198
5025,327
5403,1005
4621,5113
2963,1654
720,1565
1083,1603
1978,4931
1189,3123
2336,691
5245,4216
1603,4436
5035,130
5888,4815
5714,732
907,4031
670,17
4512,4470
2568,5079
2876,1519
2043,3881
5943,1086
2212,2068
3144,626
1700,218
1875,5229
4547,475
496,3691
2628,4743
2094,3381
4406,3477
3154,5931
4384,5831
4992,4833
3782,2855
5055,4842
4694,2881
825,5085
1476,541
4151,2866
2078,2261
2908,3467
708,2867
4334,4682
2867,1201
203,1605
713,180
2208,3589
98,906
2109,4978
6,370
100,858
634,4083
4047,2525
5140,5425
1245,3658
1712,3180
5992,3709
1541,2967
1338,1559
885,3949
4499,4542
2788,1973
1788,3519
3364,395
5538,2416
5891,4183
1668,3265
628,141
3332,414
4698,143
3168,500
3798,236
5747,2906
3055,3317
4712,1704
2929,4857
2745,5616
5364,3074
2990,2498
2748,471
5206,5453
4836,5835
1929,5257
2862,3655
2620,5494
4705,336
684,2899
1933,2660
3025,920
4808,3532
3977,3448
2992,3609
5037,4505
4474,2010
3856,1306
4283,4955
4440,679
3950,3276
236,1487
5102,4963
2192,565
3491,1737
2074,5634
4684,3547
577,4392
899,343
3421,840
552,5816
2615,2342
4373,3217
1660,1806
1248,5249
1505,3370
3402,4874
2495,3693
496,2748
2765,2181
4746,2445
5204,2505
1726,5050
844,5406
179,5752
5505,1057
1852,284
1110,2230
4447,1530
355,5303
3599,4657
5149,2873
2049,4244
3554,2580
4116,5789
5640,469
2189,4197
848,5339
2421,5536
659,1989
938,1947
2352,1275
5491,5400
5891,209
1913,5625
5597,474
4028,1689
3071,4345
2329,4134
830,5005
4215,4142
244,4723
2629,3176
562,2990
4503,3412
2316,1850
3627,5246
3146,2785
4388,3236
4334,2567
2457,2243
4498,2041
5837,4664
3022,3573
918,2750
3309,926
3377,4679
3889,1436
1006,2336
4325,745
1873,5371
1155,2469
2422,5901
3564,1955
1264,1126
3953,1506
3828,1556
2263,1924
1245,2341
5687,152
1721,2184
1872,2717
5946,1421
2882,335
521,2241
4127,2731
451,5884
4550,3936
5281,5761
3978,1091
3569,3783
1526,5125
828,5773
5099,629
3265,5686
2766,1436
1440,758
3903,2071
73,1791
809,1862
4152,3479
5405,2641
1283,3860
3833,2467
4832,4401
2915,436
144,2455
3386,5421
960,1591
1692,537
2702,3494
636,2206
4263,3862
4266,2348
500,1753
4952,890
209,4265
209,3835
2490,2998
2421,4926
1692,3212
3929,2340
2599,5438
5137,4963
407,2951
4393,4854
3519,2039
2144,3571
1338,2953
5837,2541
2860,5041
556,617
5313,2077
1054,4909
1115,5037
1482,4069
3086,195
3959,917
4001,1131
1037,1731
5231,1338
4208,4800
1033,199
1454,3746
4273,3179
2355,5802
3703,4937
5683,4015
777,5068
2878,1704
4818,4148
5318,5685
153,213
682,4750
816,2363
1367,2203
5638,2543
1390,115
3607,38
5818,3421
5769,307
